DatetimeIndex,open,high,low,close
2016-08-17,8639.80,8667.10,8603.60,8624.05
2016-08-18,8648.85,8690.70,8645.05,8673.25
2016-08-19,8694.30,8696.60,8647.10,8666.90
2016-08-22,8667.00,8684.85,8614.00,8629.15
2016-08-23,8628.35,8642.15,8580.00,8632.60
2016-08-24,8648.50,8661.05,8620.90,8650.30
2016-08-25,8668.85,8683.05,8583.65,8592.20
2016-08-26,8614.35,8622.95,8547.55,8572.55
2016-08-29,8583.75,8622.00,8543.75,8607.45
2016-08-30,8646.75,8750.60,8642.25,8744.35
2016-08-31,8754.05,8819.20,8754.05,8786.20
2016-09-01,8793.60,8813.25,8759.95,8774.65
2016-09-02,8796.35,8824.10,8768.20,8809.65
2016-09-06,8852.70,8950.85,8848.45,8943.00
2016-09-07,8968.70,8968.70,8913.35,8917.95
2016-09-08,8915.50,8960.35,8896.00,8952.50
2016-09-09,8934.30,8939.15,8858.70,8866.70
2016-09-12,8732.95,8746.95,8699.40,8715.60
2016-09-14,8710.65,8739.85,8688.90,8726.60
2016-09-15,8743.85,8751.95,8704.35,8742.55
2016-09-16,8780.85,8847.65,8750.50,8779.85
2016-09-19,8788.45,8824.30,8774.20,8808.40
2016-09-20,8816.10,8816.45,8759.30,8775.90
2016-09-21,8790.30,8826.85,8757.30,8777.15
2016-09-22,8873.35,8893.35,8837.80,8867.45
2016-09-23,8880.75,8885.20,8820.30,8831.55
2016-09-26,8807.90,8809.55,8715.10,8723.05
2016-09-27,8748.90,8768.50,8690.50,8706.40
2016-09-28,8711.20,8767.05,8703.15,8745.15
2016-09-29,8792.70,8800.65,8558.25,8591.25
2016-09-30,8581.50,8637.15,8555.20,8611.15
2016-10-03,8666.15,8745.20,8635.00,8738.10
2016-10-04,8770.00,8783.65,8736.10,8769.15
2016-10-05,8806.35,8806.95,8731.40,8743.95
2016-10-06,8768.70,8781.15,8684.65,8709.55
2016-10-07,8721.70,8723.70,8663.80,8697.60
2016-10-10,8735.35,8745.80,8703.95,8708.80
2016-10-13,8671.50,8681.55,8541.35,8573.35
2016-10-14,8594.00,8604.45,8549.80,8583.40
2016-10-17,8612.95,8615.40,8506.15,8520.40
2016-10-18,8556.05,8685.10,8555.90,8677.90
2016-10-19,8697.50,8698.75,8636.70,8659.10
2016-10-20,8693.35,8727.00,8678.30,8699.40
2016-10-21,8708.60,8709.10,8652.05,8693.05
2016-10-24,8709.85,8736.95,8684.15,8708.95
2016-10-25,8721.70,8722.65,8663.45,8691.30
2016-10-26,8657.30,8657.30,8596.60,8615.25
2016-10-27,8607.10,8624.85,8550.25,8615.25
2016-10-28,8625.00,8653.75,8581.75,8638.00
2016-11-01,8653.15,8669.60,8614.50,8626.25
2016-11-02,8542.80,8549.50,8504.85,8514.00
2016-11-03,8499.85,8537.65,8476.15,8484.95
2016-11-04,8503.60,8504.00,8400.25,8433.75
2016-11-07,8535.75,8535.85,8481.45,8497.05
2016-11-08,8540.00,8559.40,8480.10,8543.55
2016-11-09,8067.50,8476.20,8002.25,8432.00
2016-11-10,8555.60,8598.45,8510.70,8525.75
2016-11-11,8456.65,8460.60,8284.95,8296.30
2016-11-15,8284.85,8288.55,8093.20,8108.45
2016-11-16,8205.65,8210.05,8089.40,8111.60
2016-11-17,8105.10,8151.25,8060.30,8079.95
2016-11-18,8097.55,8128.95,8048.30,8074.10
2016-11-21,8102.10,8102.45,7916.40,7929.10
2016-11-22,7989.15,8019.05,7938.15,8002.30
2016-11-23,8051.20,8055.20,7973.10,8033.30
2016-11-24,8011.80,8024.85,7952.55,7965.50
2016-11-25,8007.95,8122.25,7976.75,8114.30
2016-11-28,8080.65,8146.50,8066.50,8126.90
2016-11-29,8131.55,8197.35,8128.70,8142.15
2016-11-30,8172.15,8234.25,8139.25,8224.50
2016-12-01,8244.00,8250.80,8185.05,8192.90
2016-12-02,8153.55,8159.30,8070.05,8086.80
2016-12-05,8088.75,8141.90,8056.85,8128.75
2016-12-06,8153.15,8178.70,8130.85,8143.15
2016-12-07,8168.40,8190.45,8077.50,8102.05
2016-12-08,8152.10,8256.25,8151.75,8246.85
2016-12-09,8271.70,8274.95,8241.95,8261.75
2016-12-12,8230.65,8230.65,8154.45,8170.80
2016-12-13,8196.15,8228.85,8155.80,8221.80
2016-12-14,8229.35,8229.40,8165.10,8182.45
2016-12-15,8128.40,8225.90,8121.95,8153.60
2016-12-16,8178.20,8178.70,8127.45,8139.45
2016-12-19,8126.00,8132.50,8094.85,8104.35
2016-12-20,8110.60,8124.10,8062.75,8082.40
2016-12-21,8105.85,8112.55,8053.25,8061.30
2016-12-22,8043.85,8046.45,7964.95,7979.10
2016-12-23,7972.50,8022.60,7942.05,7985.75
2016-12-26,7965.10,7970.05,7893.80,7908.25
2016-12-27,7915.05,8044.65,7903.70,8032.85
2016-12-28,8047.55,8100.55,8028.40,8034.85
2016-12-29,8030.60,8111.10,8020.80,8103.60
2016-12-30,8119.65,8197.00,8114.75,8185.80
2017-01-02,8210.10,8212.00,8133.80,8179.50
2017-01-03,8196.05,8219.10,8148.60,8192.25
2017-01-04,8202.65,8218.50,8180.90,8190.50
2017-01-05,8226.65,8282.65,8223.70,8273.80
2017-01-06,8281.85,8306.85,8233.25,8243.80
2017-01-09,8259.35,8263.00,8227.75,8236.05
2017-01-10,8262.70,8293.80,8261.00,8288.60
2017-01-11,8327.80,8389.00,8322.25,8380.65
2017-01-12,8391.05,8417.20,8382.30,8407.20
2017-01-13,8457.65,8461.05,8373.15,8400.35
2017-01-16,8390.95,8426.70,8374.40,8412.80
2017-01-17,8415.05,8440.90,8378.30,8398.00
2017-01-18,8403.85,8460.30,8397.40,8417.00
2017-01-19,8418.40,8445.15,8404.05,8435.10
2017-01-20,8404.35,8423.65,8340.95,8349.35
2017-01-23,8329.60,8404.15,8327.20,8391.50
2017-01-24,8407.05,8480.95,8398.15,8475.80
2017-01-25,8499.45,8612.60,8493.95,8602.75
2017-01-27,8610.50,8672.70,8606.90,8641.25
2017-01-30,8635.55,8662.60,8617.75,8632.75
2017-01-31,8629.45,8631.75,8552.40,8561.30
2017-02-01,8570.35,8722.40,8537.50,8716.40
2017-02-02,8724.75,8757.60,8685.80,8734.25
2017-02-03,8735.15,8748.25,8707.75,8740.95
2017-02-06,8785.45,8814.10,8770.20,8801.05
2017-02-07,8805.70,8809.30,8741.05,8768.30
2017-02-08,8774.55,8791.25,8715.00,8769.05
2017-02-09,8795.55,8821.40,8724.10,8778.40
2017-02-10,8812.35,8822.10,8771.20,8793.55
2017-02-13,8819.80,8826.90,8754.20,8805.05
2017-02-14,8819.90,8820.45,8772.50,8792.30
2017-02-15,8778.95,8807.90,8712.85,8724.70
2017-02-16,8739.00,8783.95,8719.60,8778.00
2017-02-17,8883.70,8896.45,8804.25,8821.70
2017-02-20,8818.55,8886.25,8809.80,8879.20
2017-02-21,8890.75,8920.80,8860.95,8907.85
2017-02-22,8931.60,8960.75,8905.25,8926.90
2017-02-23,8956.40,8982.15,8927.55,8939.50
2017-02-27,8943.70,8951.80,8888.65,8896.70
2017-02-28,8898.95,8914.75,8867.60,8879.60
2017-03-01,8904.40,8960.80,8898.60,8945.80
2017-03-02,8982.85,8992.50,8879.80,8899.75
2017-03-03,8883.50,8907.10,8860.10,8897.55
2017-03-06,8915.10,8967.80,8914.00,8963.45
2017-03-07,8977.75,8977.85,8932.80,8946.90
2017-03-08,8950.70,8957.05,8891.95,8924.30
2017-03-09,8914.50,8945.80,8899.50,8927.00
2017-03-10,8953.70,8975.70,8903.95,8934.55
2017-03-14,9091.65,9122.75,9060.50,9087.00
2017-03-15,9086.85,9106.55,9075.50,9084.80
2017-03-16,9129.65,9158.45,9128.55,9153.70
2017-03-17,9207.80,9218.40,9147.60,9160.05
2017-03-20,9166.95,9167.60,9116.30,9126.85
2017-03-21,9133.95,9147.75,9087.20,9121.50
2017-03-22,9047.20,9072.90,9019.30,9030.45
2017-03-23,9048.75,9099.05,9048.60,9086.30
2017-03-24,9104.00,9133.55,9089.40,9108.00
2017-03-27,9093.45,9094.85,9024.65,9045.20
2017-03-28,9081.50,9110.40,9079.80,9100.80
2017-03-29,9128.70,9153.15,9109.10,9143.80
2017-03-30,9142.60,9183.15,9136.35,9173.75
2017-03-31,9158.90,9191.70,9152.10,9173.75
2017-04-03,9220.60,9245.35,9192.40,9237.85
2017-04-05,9264.40,9273.90,9215.40,9265.15
2017-04-06,9245.80,9267.95,9218.85,9261.95
2017-04-07,9223.70,9250.50,9188.10,9198.30
2017-04-10,9225.60,9225.65,9174.85,9181.45
2017-04-11,9184.55,9242.70,9172.85,9237.00
2017-04-12,9242.50,9246.40,9161.80,9203.45
2017-04-13,9202.50,9202.65,9144.95,9150.80
2017-04-17,9144.75,9160.00,9120.25,9139.30
2017-04-18,9163.00,9217.90,9095.45,9105.15
2017-04-19,9112.20,9120.50,9075.15,9103.50
2017-04-20,9108.10,9143.90,9102.65,9136.40
2017-04-21,9179.10,9183.65,9088.75,9119.40
2017-04-24,9135.35,9225.40,9130.55,9217.95
2017-04-25,9273.05,9309.20,9250.35,9306.60
2017-04-26,9336.20,9367.00,9301.35,9351.85
2017-04-27,9359.15,9367.15,9322.65,9342.15
2017-04-28,9340.95,9342.65,9282.25,9304.05
2017-05-02,9339.85,9352.55,9269.90,9313.80
2017-05-03,9344.70,9346.30,9298.40,9311.95
2017-05-04,9360.95,9365.65,9323.25,9359.90
2017-05-05,9374.55,9377.10,9272.00,9285.30
2017-05-08,9311.45,9338.70,9297.95,9314.05
2017-05-09,9337.35,9338.95,9307.70,9316.85
2017-05-10,9339.65,9414.75,9336.00,9407.30
2017-05-11,9448.60,9450.65,9411.30,9422.40
2017-05-12,9436.65,9437.75,9372.55,9400.90
2017-05-15,9433.55,9449.25,9423.10,9445.40
2017-05-16,9461.00,9517.20,9456.35,9512.25
2017-05-17,9517.60,9532.60,9486.10,9525.75
2017-05-18,9453.20,9489.10,9418.10,9429.45
2017-05-19,9469.90,9505.75,9390.75,9427.90
2017-05-22,9480.25,9498.65,9427.90,9438.25
2017-05-23,9445.05,9448.05,9370.00,9386.15
2017-05-24,9410.90,9431.90,9341.65,9360.55
2017-05-25,9384.05,9523.30,9379.20,9509.75
2017-05-26,9507.75,9604.90,9495.40,9595.10
2017-05-29,9560.05,9637.75,9547.70,9604.90
2017-05-30,9590.65,9635.30,9581.20,9624.55
2017-05-31,9636.55,9649.60,9609.25,9621.25
2017-06-01,9603.55,9634.65,9589.90,9616.10
2017-06-02,9657.15,9673.50,9637.45,9653.50
2017-06-05,9656.30,9687.20,9640.70,9675.10
2017-06-06,9704.25,9709.30,9630.20,9637.15
2017-06-07,9663.95,9678.55,9630.55,9663.90
2017-06-08,9682.40,9688.70,9641.50,9647.25
2017-06-09,9638.55,9676.25,9608.15,9668.25
2017-06-12,9646.70,9647.05,9598.50,9616.40
2017-06-13,9615.55,9654.15,9595.40,9606.90
2017-06-14,9621.55,9627.40,9580.45,9618.15
2017-06-15,9617.90,9621.40,9560.80,9578.05
